t-SNE 1,t-SNE 2,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,Kmeans,AgglomerativeClustering,Birch,BisectingKMeans,AffinityPropagation,HDBSCAN,SpectralClustering,DBSCAN
-16.318792,1.26038,1,1,1,1,0,0,1,0,2,2,0,6,100,-1,0,-1
0.5869416,11.342385,1,0,1,1,0,0,0,0,2,2,0,4,74,-1,0,-1
-17.077791,50.064323,0,1,1,1,0,0,0,0,1,3,0,6,14,58,0,-1
-55.16815,10.589734,0,1,1,1,0,0,1,0,6,5,1,5,93,110,0,-1
-17.053156,50.298054,0,1,1,1,0,0,1,0,1,3,0,6,14,58,0,-1
-54.359146,10.2270775,0,0,1,1,0,0,0,0,6,5,1,5,93,110,0,-1
-5.282859,12.610504,0,0,1,1,0,0,1,0,2,2,0,6,100,-1,0,-1
-17.025751,50.34483,0,0,1,1,0,0,0,0,1,3,0,6,14,58,0,-1
-55.044697,9.493932,1,0,1,1,0,1,1,0,6,5,1,5,93,110,0,-1
-17.044323,50.43407,0,0,1,1,0,0,0,0,1,3,0,6,14,58,0,-1
-56.424606,7.61614,1,1,1,1,0,1,1,0,6,5,1,5,12,110,0,-1
-17.24677,50.61085,0,0,1,1,0,0,0,0,1,3,0,6,14,58,0,-1
-56.556103,7.2598696,1,1,1,1,0,0,0,0,6,5,1,5,12,110,0,-1
-56.777184,7.06773,1,0,1,1,0,0,0,0,6,5,1,5,12,110,0,-1
-53.173367,10.970811,0,0,1,1,0,0,0,0,6,5,1,5,93,110,0,-1
-17.525417,50.781742,1,1,1,1,1,0,1,0,1,3,0,6,14,58,0,-1
-15.676175,-1.2586055,0,1,1,1,0,1,1,0,2,2,0,6,100,-1,0,-1
-9.936128,43.734562,1,1,1,1,0,0,0,0,1,3,0,6,15,87,0,-1
-10.42602,44.18257,1,0,1,1,0,0,0,0,1,3,0,6,15,87,0,-1
-11.372496,44.80728,0,0,1,1,0,0,0,0,1,3,0,6,15,87,0,-1
-6.6367974,43.601273,0,1,1,1,0,0,0,0,1,3,0,6,16,-1,0,-1
-4.894134,43.67202,0,0,1,1,1,0,1,0,1,3,0,6,16,85,0,-1
-10.645147,45.311886,1,0,1,1,0,0,0,0,1,3,0,6,15,87,0,-1
-31.072718,-19.965576,0,0,1,1,0,0,0,0,5,4,0,7,128,94,0,-1
12.380208,-51.11092,1,0,1,1,1,0,1,0,4,1,0,2,224,79,0,-1
-44.34732,-35.59597,0,0,1,1,0,1,1,0,5,4,1,7,78,-1,0,-1
-37.37249,-50.805687,0,0,0,1,0,0,0,0,5,4,1,7,79,41,0,-1
49.547955,9.190666,1,1,1,1,0,0,0,0,0,0,2,1,225,-1,0,-1
-34.0831,-48.05203,1,1,1,1,0,1,1,1,5,4,1,7,127,42,0,-1
-35.822243,-50.270718,1,0,1,1,0,1,1,1,5,4,1,7,79,41,0,-1
-58.6601,11.08282,1,1,1,1,0,0,1,1,6,5,1,5,92,107,0,-1
-36.093857,-11.681478,1,0,0,0,0,0,0,0,5,5,1,7,99,145,0,-1
-38.663708,-34.63836,1,1,1,1,0,1,1,1,5,4,1,7,89,-1,0,-1
-37.098766,-50.564632,1,1,1,1,0,0,1,1,5,4,1,7,79,41,0,-1
-27.71178,-44.733124,1,1,1,1,0,1,1,1,5,1,0,7,17,6,0,-1
-39.70666,-34.365086,1,1,1,1,0,1,1,1,5,4,1,7,126,-1,0,-1
-27.552282,-44.900932,1,1,1,1,0,1,1,1,5,1,0,2,17,6,0,-1
-28.256176,-45.49812,1,0,1,1,0,1,1,1,5,1,0,7,17,6,0,-1
-39.576992,-34.428684,1,1,1,1,0,1,1,1,5,4,1,7,111,-1,0,-1
-28.174955,-45.560284,1,0,1,1,0,1,1,1,5,1,0,7,17,6,0,-1
-40.567863,-35.125984,1,0,1,1,0,1,1,1,5,4,1,7,147,-1,0,-1
-16.262703,-21.063417,1,0,0,1,0,0,1,0,5,4,0,7,129,-1,0,-1
27.893665,58.483173,1,1,1,1,1,0,1,0,3,0,0,3,20,29,0,-1
27.812763,58.968636,1,0,1,0,0,0,0,0,3,0,0,3,20,29,0,-1
26.33124,5.3791113,1,0,1,1,1,0,1,0,4,0,0,3,31,-1,0,-1
25.847055,5.2571096,1,0,1,0,1,0,1,0,4,0,0,2,31,-1,0,-1
25.497053,5.254528,1,0,1,0,1,0,1,0,4,0,0,3,31,-1,0,-1
25.3335,5.0598474,1,0,0,0,0,0,0,0,4,0,0,2,31,-1,0,-1
25.249594,54.54111,0,0,0,1,0,0,0,0,1,0,0,3,80,-1,0,-1
26.544086,57.012398,1,1,1,1,1,0,1,0,3,0,0,3,80,30,0,-1
40.412968,46.49229,0,0,1,1,1,1,1,0,1,0,0,3,18,38,0,-1
23.747654,58.308132,1,0,1,1,0,0,1,0,3,0,0,3,19,-1,0,-1
23.193623,58.60059,1,0,1,1,0,0,0,0,1,0,0,3,19,-1,0,-1
23.289017,58.57271,1,0,0,0,0,0,1,0,1,0,0,3,19,-1,0,-1
24.2128,56.196136,1,1,1,1,0,0,1,0,1,0,0,3,80,-1,0,-1
26.553612,57.309887,1,0,1,0,0,0,0,0,3,0,0,3,80,30,0,-1
26.299784,58.484035,1,1,1,1,1,0,1,0,3,0,0,3,80,30,0,-1
40.33979,45.47855,1,1,1,1,1,1,1,0,0,0,0,1,18,-1,0,-1
-29.353924,-11.562091,1,0,0,0,0,0,0,0,4,0,0,2,184,-1,0,-1
24.89557,56.975555,0,1,1,1,1,0,1,0,1,0,0,3,80,30,0,-1
24.329735,59.47234,1,0,1,1,1,0,1,0,3,0,0,3,19,-1,0,-1
28.731287,4.690291,1,0,1,1,1,0,1,0,4,0,0,2,31,48,0,-1
25.561184,54.760323,1,0,1,1,1,0,1,0,1,0,0,3,80,-1,0,-1
54.610714,12.541036,0,0,0,0,0,1,1,0,0,7,2,1,226,43,0,-1
-27.573078,-45.468697,1,1,1,1,0,0,0,0,5,1,0,2,17,6,0,-1
32.405396,36.66945,1,0,0,0,1,1,1,0,3,0,0,1,181,-1,0,-1
27.783424,58.397114,1,0,0,0,1,0,1,0,3,0,0,3,20,29,0,-1
26.253632,56.68901,1,1,1,1,1,0,1,0,3,0,0,3,80,30,0,-1
40.42766,46.707172,1,1,1,1,1,1,1,0,1,0,0,1,18,38,0,-1
26.009398,58.3263,0,1,1,1,0,0,0,0,3,0,0,3,80,30,0,-1
55.17002,11.8162985,1,0,1,1,1,1,1,0,0,7,2,1,226,43,0,-1
23.99688,23.833036,0,1,1,1,1,1,1,0,1,0,0,3,178,-1,0,-1
13.112636,50.956234,1,0,0,0,0,0,0,0,1,3,0,3,35,-1,0,-1
14.7500925,51.442013,0,1,0,1,1,0,1,0,1,3,0,3,36,-1,0,-1
14.631819,51.41141,0,1,0,1,1,0,1,0,1,3,0,3,36,-1,0,-1
14.813643,51.462772,1,0,0,1,0,0,0,0,3,3,0,3,36,-1,0,-1
44.837246,6.5352187,1,1,1,1,1,0,1,0,3,0,0,3,172,-1,0,-1
-0.40919,55.516335,1,1,1,1,0,0,1,0,1,0,2,4,176,-1,0,-1
-15.680795,15.571612,1,1,1,1,0,0,1,1,2,5,0,6,114,-1,0,-1
-0.17731647,-25.825,0,0,1,0,1,1,1,0,4,2,0,2,69,-1,0,-1
6.0950956,11.349949,0,1,1,1,0,0,0,0,2,2,0,4,120,-1,0,-1
-0.74342483,-16.867205,0,0,1,1,0,1,1,0,4,1,0,2,6,-1,0,-1
6.21802,12.267931,1,1,1,1,0,0,1,0,2,2,0,4,120,-1,0,-1
0.23924656,-26.204344,1,0,1,0,1,0,1,0,4,1,0,2,69,-1,0,-1
2.2806652,-36.356506,1,0,1,1,1,0,1,0,4,1,0,2,2,-1,0,-1
14.0534,-16.58158,0,1,1,1,0,0,1,0,4,2,0,4,24,-1,0,-1
1.3925173,55.356236,0,0,1,1,1,0,1,0,1,0,2,4,112,-1,0,-1
-27.330917,26.284775,1,1,1,1,0,0,0,0,2,5,0,6,23,140,0,-1
-26.927479,27.011507,1,1,1,1,0,0,1,0,2,5,0,6,23,140,0,-1
-48.843945,17.79202,1,1,1,1,1,1,1,0,6,5,1,5,160,-1,0,-1
-27.1981,26.098297,1,0,1,1,0,1,1,0,6,5,0,5,23,140,0,-1
-13.553992,43.45195,1,1,1,1,1,1,1,0,1,3,0,6,15,-1,0,-1
-13.729986,43.34952,0,0,1,0,1,0,1,0,6,3,0,6,23,-1,0,-1
3.8762023,-18.853683,0,0,1,1,1,0,1,0,4,1,0,2,39,-1,0,-1
-5.0883117,-29.949223,0,0,1,1,1,0,1,0,4,1,0,2,21,147,0,-1
-4.67479,-32.838326,0,0,1,1,1,0,1,0,4,1,0,2,21,147,0,-1
-4.2777963,-31.463175,0,0,1,0,1,0,1,0,4,1,0,2,21,147,0,-1
12.498861,26.11499,0,0,1,1,0,0,0,0,2,1,0,6,175,-1,0,-1
-43.440697,8.753466,1,1,1,1,1,1,1,0,6,5,1,5,158,131,0,-1
-13.797295,20.80873,0,0,0,1,0,0,0,0,2,2,0,6,96,161,0,-1
-31.211119,18.998678,1,0,1,1,0,0,0,0,6,5,0,5,159,155,0,-1
-29.2788,18.906195,1,1,1,1,0,1,1,1,2,5,0,6,159,155,0,-1
4.5465703,41.232494,1,0,1,0,0,0,0,0,2,3,0,6,101,-1,0,-1
-2.299822,10.980899,1,0,1,1,0,0,0,0,2,2,0,6,74,156,0,-1
-3.9863265,38.226807,1,0,1,1,0,0,0,0,1,3,0,6,57,-1,0,-1
-12.74565,9.425235,0,0,0,1,0,0,0,0,2,2,0,4,96,-1,0,-1
-0.5689399,5.5648575,1,0,0,0,0,0,0,0,2,1,0,6,11,-1,0,-1
9.006419,-4.1054497,0,0,1,1,0,0,0,0,4,1,0,2,65,-1,0,-1
-24.084618,-24.855417,1,0,1,1,0,0,0,0,5,5,0,7,163,124,0,-1
-22.607054,-28.678488,1,0,0,1,0,0,0,0,5,4,1,7,22,57,0,-1
-23.07992,-28.435131,1,0,1,1,0,0,0,0,5,4,1,7,22,57,0,-1
-23.11566,-29.184984,1,0,0,1,0,0,0,0,5,4,1,7,22,57,0,-1
-23.51284,-28.98103,1,0,0,1,0,0,0,0,5,4,1,7,22,57,0,-1
-23.268307,-29.119764,1,0,0,1,0,0,0,0,5,4,1,7,22,57,0,-1
-23.188591,-28.971256,1,1,1,1,1,0,1,1,5,4,1,7,22,57,0,-1
21.722015,-37.900715,0,0,1,1,1,0,1,0,4,1,0,2,179,-1,0,-1
-3.0732946,-34.6124,0,1,1,1,1,0,1,0,4,1,0,2,21,-1,0,-1
11.035383,-39.498802,1,1,1,0,1,0,1,0,4,1,0,2,62,-1,0,-1
0.21296147,-30.63465,0,1,1,1,1,0,1,0,4,1,0,2,21,147,0,-1
8.939193,-4.3059764,1,0,0,0,0,0,0,0,4,1,0,2,2,-1,0,-1
-4.758069,-0.6779685,0,0,1,1,1,1,1,0,1,3,0,3,161,-1,0,-1
-8.113433,-32.068573,0,0,1,0,1,0,1,0,4,1,0,7,21,-1,0,-1
-0.9645419,-29.506021,0,1,1,0,1,0,1,0,4,1,0,2,21,-1,0,-1
23.097282,-8.965387,0,0,1,1,1,0,1,0,3,2,0,4,120,-1,0,-1
-13.902068,-20.902775,1,1,1,1,1,1,1,1,2,1,0,7,73,-1,0,-1
-6.0654044,-22.489538,1,1,1,1,0,0,1,0,4,1,0,7,129,153,0,-1
-7.192222,2.7834928,1,0,1,1,0,0,0,0,2,1,0,6,74,-1,0,-1
14.767935,-40.056374,0,0,1,1,1,0,1,0,4,1,0,2,66,133,0,-1
-7.9246054,-28.82763,0,0,1,0,1,0,1,0,5,1,0,7,81,147,0,-1
-3.577138,-29.201113,0,1,1,1,1,0,1,0,4,1,0,2,21,147,0,-1
-6.720124,-29.558784,1,1,1,1,1,0,1,0,4,1,0,7,81,147,0,-1
-4.7230444,-31.882206,0,0,1,1,1,0,1,0,4,1,0,2,21,147,0,-1
-5.3274813,-32.37412,0,0,1,1,1,0,1,0,4,1,0,2,21,147,0,-1
-0.7549105,-31.336092,0,0,1,0,1,0,1,0,4,1,0,2,21,-1,0,-1
-13.432396,-21.442131,1,1,1,1,1,0,1,0,4,1,0,7,129,-1,0,-1
-6.7937665,-22.362589,1,1,1,1,0,0,1,0,4,1,0,7,129,153,0,-1
-7.2386947,2.8708458,1,1,1,1,1,0,1,0,2,1,0,6,74,-1,0,-1
-7.2253733,2.9047592,1,1,1,1,1,1,1,1,2,1,0,6,74,-1,0,-1
-9.220703,36.912323,1,0,1,1,1,0,1,0,1,3,0,6,175,105,0,-1
-11.156246,37.485554,1,0,1,1,0,0,1,0,1,3,0,6,175,-1,0,-1
-62.430428,-3.5943575,1,1,1,1,0,1,1,0,6,5,1,7,214,-1,0,-1
-26.677649,25.754047,1,0,1,1,0,0,0,0,6,5,0,5,23,140,0,-1
-6.4488916,-18.439125,1,1,1,1,1,0,1,0,2,1,0,7,129,-1,0,-1
-26.720013,25.831879,1,1,1,1,0,1,1,0,6,5,0,5,23,140,0,-1
-48.819275,28.735758,0,0,1,1,0,0,0,0,6,3,0,5,141,-1,0,-1
-13.365973,43.60259,0,1,1,1,1,0,1,0,1,3,0,6,15,-1,0,-1
24.648645,-4.6475706,0,0,1,1,1,0,1,0,3,2,0,4,27,-1,0,-1
-12.196415,14.171536,1,1,1,1,0,1,1,1,2,5,0,6,149,-1,0,-1
7.521534,22.760412,1,1,1,1,0,0,0,0,3,3,0,4,43,-1,0,-1
-16.609325,22.41644,1,1,1,1,1,1,1,0,2,2,0,4,149,160,0,-1
-25.314152,19.955385,1,1,0,1,0,0,1,0,2,5,0,6,115,160,0,-1
4.737682,28.366999,1,0,0,0,0,0,0,0,2,3,0,3,52,-1,0,-1
-48.47345,20.176195,1,1,1,1,1,1,1,0,6,5,1,5,160,100,0,-1
-26.58195,25.664356,1,0,0,1,0,1,1,0,2,5,0,6,23,140,0,-1
-5.5112686,-29.093727,0,0,1,0,0,0,0,0,4,1,0,7,81,147,0,-1
-5.2704186,-28.888805,1,1,1,1,1,0,1,0,4,1,0,7,81,147,0,-1
-4.823939,-33.802906,0,1,1,1,1,0,1,0,4,1,0,2,21,147,0,-1
-13.763522,-20.086782,1,1,1,1,1,1,1,1,2,1,0,6,129,-1,0,-1
-5.841567,-21.474949,1,1,1,1,1,1,1,0,4,1,0,7,129,153,0,-1
-5.084089,-20.798857,1,0,1,1,0,1,1,0,4,1,0,2,129,153,0,-1
-8.586937,19.1497,0,0,0,1,0,0,0,0,2,2,0,4,96,-1,0,-1
-2.8679585,-17.611216,0,1,1,1,1,0,1,0,4,1,0,2,116,154,0,-1
10.323509,-15.710632,0,1,0,1,1,0,1,0,2,2,0,4,3,-1,0,-1
13.925059,-16.59317,1,1,1,0,1,0,1,0,4,2,0,4,24,-1,0,-1
-4.493095,56.052494,1,0,1,1,0,0,0,0,1,3,0,6,176,75,0,-1
-76.17412,0.833912,1,0,1,1,0,1,1,1,6,5,1,5,162,-1,0,-1
-42.372627,10.007303,1,1,1,1,0,0,0,0,6,5,1,5,158,132,0,-1
25.54118,44.319256,0,0,1,1,0,0,0,0,1,3,0,1,33,68,0,-1
21.001661,46.379753,0,0,1,1,1,0,1,0,1,3,0,6,153,-1,0,-1
20.792025,46.70471,0,0,0,1,0,0,0,0,1,3,0,6,33,-1,0,-1
27.854864,5.703691,1,0,1,1,0,0,0,0,1,0,0,3,31,48,0,-1
-3.9327106,56.352966,0,0,1,0,0,0,1,0,1,3,0,6,176,75,0,-1
-10.387842,57.370224,1,0,0,1,0,0,0,0,1,3,0,6,164,74,0,-1
-73.652855,-1.6913297,1,1,1,1,0,1,1,0,6,5,1,5,162,-1,0,-1
-42.68095,11.143616,1,0,1,1,0,0,0,0,6,5,1,5,158,132,0,-1
-1.8780211,62.233196,1,0,1,1,1,0,1,0,1,3,0,6,98,-1,0,-1
-4.731873,-1.5490344,1,0,0,0,0,0,0,0,4,3,0,7,161,-1,0,-1
-70.907036,-3.0439484,0,1,0,1,0,0,1,0,6,5,1,5,214,111,0,-1
22.475174,-13.086305,1,1,1,1,1,0,1,0,3,2,0,4,67,141,0,-1
22.847267,-24.441477,1,1,1,1,1,0,1,0,4,2,0,2,24,-1,0,-1
24.80257,-10.993464,0,1,1,1,1,0,1,0,3,2,0,4,27,-1,0,-1
4.9455757,24.316702,0,1,1,1,0,0,1,0,2,3,0,4,43,129,0,-1
5.167041,24.682388,0,1,1,1,0,0,0,0,2,3,0,4,43,129,0,-1
-42.440403,10.990413,0,1,0,1,0,0,1,0,6,5,1,5,158,132,0,-1
-12.112101,18.16006,0,0,1,1,0,1,1,0,2,2,0,6,96,164,0,-1
-3.6327198,-32.380398,0,0,1,1,1,0,1,0,4,1,0,2,21,-1,0,-1
-33.16099,16.269875,1,1,1,1,0,1,1,0,2,5,0,5,29,149,0,-1
22.791563,-18.064854,0,0,1,0,1,0,1,0,3,2,0,4,24,139,0,-1
22.164186,-17.743362,0,0,1,1,0,0,1,0,3,2,0,4,24,-1,0,-1
-3.4403458,-19.147678,1,1,1,1,1,0,1,0,4,1,0,2,116,154,0,-1
-2.7023113,-28.007486,0,0,1,1,1,0,1,0,4,1,0,2,21,-1,0,-1
-3.6960301,-32.247593,0,0,1,1,1,0,1,0,4,1,0,2,21,147,0,-1
25.350748,-4.2795444,1,1,1,1,1,0,1,0,3,2,0,4,43,-1,0,-1
-0.894001,11.468659,0,0,1,1,0,0,0,0,2,2,0,4,74,156,0,-1
22.278196,-18.551167,0,0,1,1,0,0,0,0,4,2,0,4,24,139,0,-1
-3.306741,-19.359077,1,1,1,1,0,0,0,0,4,1,0,2,116,154,0,-1
3.6628108,26.622599,0,1,1,1,0,0,0,0,2,3,0,3,95,-1,0,-1
1.766706,27.37001,1,1,1,1,1,0,1,0,1,3,0,3,95,130,0,-1
3.0997765,11.991395,1,0,1,1,1,0,1,0,3,2,0,4,27,-1,0,-1
-0.08429699,26.813816,0,0,1,0,0,0,1,0,2,2,0,3,95,-1,0,-1
-8.895604,-1.0926127,1,0,1,1,0,0,0,0,2,2,0,6,100,-1,0,-1
22.359865,-49.201473,0,1,1,0,1,0,1,0,4,1,0,2,25,-1,0,-1
20.759409,-29.603127,0,1,1,1,1,0,1,0,4,1,0,2,24,-1,0,-1
23.119047,-47.098164,1,1,1,1,1,0,1,0,4,1,0,2,63,-1,0,-1
-24.19468,-24.800013,1,1,1,1,0,0,0,0,5,5,0,7,163,124,0,-1
14.263631,-45.93197,1,1,1,1,1,0,1,0,4,1,0,2,26,-1,0,-1
22.272846,-32.916706,0,1,1,1,1,0,1,0,4,1,0,2,64,144,0,-1
11.352296,-37.218212,0,1,1,1,1,0,1,0,4,1,0,2,69,-1,0,-1
14.246302,-39.543137,1,0,0,0,0,0,0,0,4,1,0,2,62,-1,0,-1
25.346127,-13.025047,1,1,1,1,1,0,1,0,3,2,0,4,27,-1,0,-1
24.173883,-17.21995,1,1,1,1,1,0,1,0,3,2,0,4,27,139,0,-1
15.470272,-50.681896,0,1,1,1,1,0,1,0,4,1,0,2,28,79,0,-1
16.734724,-51.44033,0,1,1,1,1,0,1,0,4,1,0,2,28,79,0,-1
16.397018,-51.79305,1,1,1,1,1,0,1,0,4,1,0,2,28,-1,0,-1
23.9695,-36.15144,1,1,1,1,1,0,1,0,4,1,0,2,64,144,0,-1
23.41083,-36.118744,0,1,1,1,1,0,1,0,4,1,0,2,64,144,0,-1
24.871317,-10.548137,1,1,1,1,1,0,1,0,3,2,0,4,67,139,0,-1
24.80959,-17.12328,0,0,1,1,0,0,0,0,3,2,0,4,27,139,0,-1
14.506005,-33.30817,0,0,1,1,1,0,1,0,4,0,0,2,69,-1,0,-1
24.075205,-9.756817,0,1,1,1,1,0,1,0,3,2,0,4,60,139,0,-1
-16.780296,55.645702,1,1,1,1,1,1,1,0,1,3,0,6,30,59,0,-1
23.357395,-7.001978,1,1,1,1,1,0,1,0,3,2,0,4,43,-1,0,-1
-16.909464,58.00235,1,1,1,1,1,0,1,0,1,3,0,6,82,-1,0,-1
-4.326238,32.240913,1,0,1,1,0,0,0,0,1,3,0,6,217,-1,0,-1
-7.181051,35.8365,1,0,1,1,0,0,0,0,1,3,0,6,175,102,0,-1
6.0872135,12.34899,0,1,1,1,1,0,1,0,2,2,0,4,120,-1,0,-1
21.835497,-47.683014,0,0,1,0,1,0,1,0,4,1,0,2,25,-1,0,-1
-10.840889,18.544758,0,0,1,1,0,1,1,0,2,2,0,6,96,163,0,-1
7.222564,-29.128191,1,0,1,1,1,0,1,0,4,1,0,2,40,-1,0,-1
-36.15297,16.64406,0,0,1,1,0,1,1,0,6,5,1,5,29,-1,0,-1
1.4733628,27.416664,0,1,1,1,1,0,1,0,1,3,0,3,95,130,0,-1
-37.96896,16.566078,1,1,1,1,0,0,1,0,6,5,1,5,29,-1,0,-1
-37.533497,17.18251,0,0,0,0,0,1,1,0,6,5,1,5,29,-1,0,-1
-36.27947,15.414281,1,0,1,0,1,0,1,0,2,2,0,6,29,-1,0,-1
21.871801,-49.283527,0,1,1,1,1,0,1,0,4,1,0,2,25,-1,0,-1
16.026781,-39.159504,0,1,1,1,1,0,1,0,4,1,0,2,66,133,0,-1
-3.005672,-34.693855,0,1,1,1,0,0,0,0,4,1,0,2,21,-1,0,-1
25.069818,-18.142944,0,1,1,1,1,0,1,0,4,2,0,4,24,-1,0,-1
14.672098,-46.463856,0,0,1,1,1,0,1,0,4,1,0,2,26,-1,0,-1
-1.5578959,-29.561382,0,1,1,1,0,0,0,0,4,1,0,2,21,-1,0,-1
-15.7335005,57.94512,1,1,1,1,0,1,1,0,1,3,0,6,82,-1,0,-1
-14.150834,-20.328945,0,1,1,1,0,0,1,0,5,1,0,7,129,-1,0,-1
-6.4340777,-21.43662,1,1,1,1,1,0,1,0,4,1,0,7,129,153,0,0
-5.335047,-20.73332,1,1,1,1,0,0,0,0,4,1,0,2,129,153,0,-1
12.824935,-17.033941,0,0,1,1,0,0,1,0,4,2,0,2,3,-1,0,-1
-7.1734633,35.53168,1,0,1,1,0,0,1,0,1,3,0,6,175,102,0,-1
-11.04053,14.323329,1,1,1,1,0,1,1,1,2,5,0,6,96,-1,0,-1
-11.314809,21.115889,1,0,1,1,1,1,1,0,2,2,0,6,96,162,0,-1
0.7289612,12.288758,1,0,1,1,1,0,1,0,3,2,0,4,47,-1,0,-1
-3.2083874,-17.88126,1,1,1,1,1,1,1,0,2,1,0,2,116,154,0,-1
10.302576,-15.684321,1,1,1,1,0,0,0,0,2,2,0,4,3,-1,0,-1
-28.690065,18.882069,0,0,0,1,0,0,0,0,2,5,0,6,159,155,0,-1
15.976633,-39.10554,0,1,1,1,1,1,1,0,4,1,0,2,66,133,0,-1
-0.010759604,-30.491987,0,1,1,1,1,0,1,0,4,1,0,2,21,147,0,-1
-16.05898,54.676308,1,1,1,1,1,1,1,0,1,3,0,3,30,59,0,-1
-15.96365,54.604065,0,0,1,1,0,1,1,0,1,3,0,3,30,59,0,-1
-11.267947,21.234976,0,0,1,1,0,0,0,0,2,2,0,6,96,162,0,-1
-14.040385,16.587517,0,0,1,1,0,0,1,0,2,2,0,6,96,-1,0,-1
-14.129525,16.599648,1,0,1,1,1,0,1,0,2,2,0,6,96,-1,0,-1
-7.2948456,18.44715,1,1,1,1,1,0,1,0,2,2,0,6,136,-1,0,-1
-3.9089649,53.27571,1,0,1,1,1,0,1,0,1,3,0,6,102,76,0,-1
-42.38655,10.034083,0,1,1,1,0,1,1,0,6,5,1,5,158,132,0,-1
25.461855,44.778885,0,0,1,1,0,0,1,0,1,3,0,3,33,68,0,-1
-4.7411556,53.59246,0,0,1,1,0,0,0,0,1,3,0,6,102,76,0,-1
-4.2807817,53.35822,1,1,1,1,1,0,1,1,1,3,0,6,102,76,0,-1
6.110304,45.272068,1,1,0,1,0,0,0,0,1,3,0,6,83,45,0,-1
26.556046,42.60405,0,1,1,1,1,0,1,0,3,3,0,3,33,68,0,-1
24.597574,44.709198,1,1,1,1,1,0,1,0,1,3,0,3,33,68,0,-1
27.705574,5.7615356,0,1,1,1,1,0,1,0,1,0,0,3,31,48,0,-1
-7.889106,53.589188,1,1,1,1,0,0,0,0,1,3,0,6,97,77,0,-1
-12.024626,56.486446,1,0,1,1,0,0,0,0,1,3,0,6,164,74,0,-1
-17.27587,42.759964,0,0,1,1,0,0,0,0,1,3,0,6,32,0,0,-1
24.195011,44.8375,1,0,1,1,1,0,1,0,1,3,0,3,33,68,0,-1
24.189745,43.918915,0,1,1,1,1,0,1,0,1,3,0,3,33,-1,0,-1
-8.350894,52.864006,0,1,1,1,1,0,1,0,1,3,0,6,97,77,0,-1
-7.9974117,51.987076,0,0,1,1,0,1,1,0,1,3,0,6,97,-1,0,-1
-74.43703,-0.9821951,1,1,1,1,1,1,1,1,6,5,1,5,162,-1,0,-1
6.3272915,44.56341,1,0,1,1,0,1,1,1,2,3,0,6,83,45,0,-1
-11.989651,57.306282,1,1,1,1,0,1,1,1,1,3,0,6,164,74,0,-1
10.128046,46.28854,0,0,1,1,0,0,0,0,1,3,0,6,36,-1,0,-1
6.8642225,45.1022,1,1,1,1,0,1,1,1,1,3,0,6,83,45,0,-1
-8.563269,24.608185,1,0,1,1,0,0,0,0,2,3,0,3,96,-1,0,-1
18.015821,7.7688913,0,1,1,0,1,0,1,0,2,0,0,3,194,-1,0,-1
35.77081,36.354603,0,1,1,0,1,0,1,0,3,0,0,3,199,-1,0,-1
25.573061,-23.136,1,0,1,0,1,0,1,0,4,0,0,2,34,-1,0,-1
26.13802,42.611492,0,1,1,1,1,0,1,0,1,3,0,3,33,-1,0,-1
17.32807,43.41666,0,0,1,1,1,0,1,0,1,3,0,6,153,-1,0,-1
10.609397,46.6302,1,1,1,1,1,0,1,0,1,3,0,6,36,36,0,-1
10.581981,46.581413,1,1,0,1,0,0,0,0,1,3,0,3,36,36,0,-1
26.536005,-21.844122,0,0,1,1,1,0,1,0,4,0,0,2,34,51,0,-1
26.630085,-21.67492,1,1,1,1,1,0,1,0,3,0,0,2,34,51,0,-1
26.558865,-21.746067,0,0,1,1,1,1,1,0,4,0,0,2,34,51,0,-1
30.820372,11.891005,1,1,1,1,0,1,1,1,1,0,0,6,50,-1,0,-1
27.563776,43.27749,1,0,1,0,1,0,1,0,1,3,0,1,58,-1,0,-1
13.261601,43.33265,1,1,0,1,1,0,1,0,1,3,0,3,84,-1,0,-1
27.44467,45.843174,1,0,1,1,1,1,1,0,1,3,0,1,58,-1,0,-1
26.653517,45.534595,1,0,1,1,1,0,1,0,1,3,0,3,58,-1,0,-1
13.719142,46.419895,1,1,1,1,1,0,1,0,1,3,0,6,36,-1,0,-1
13.668434,46.46818,1,0,1,1,0,0,0,0,1,3,0,6,36,-1,0,-1
27.342058,46.185814,0,0,1,1,1,0,0,0,1,3,0,1,153,-1,0,-1
19.762741,44.746418,1,0,1,1,0,0,1,0,1,3,0,6,153,69,0,-1
26.936905,-21.304667,0,0,0,0,0,0,1,0,3,0,0,2,34,51,0,-1
29.063988,5.6499834,0,1,1,1,0,0,1,0,3,0,0,3,31,-1,0,-1
30.73726,8.825883,1,1,1,1,0,0,0,0,1,3,0,3,54,-1,0,-1
22.678616,8.577259,1,0,1,1,1,1,1,0,1,3,0,2,208,-1,0,-1
13.058201,43.272957,1,1,1,1,1,0,1,0,1,3,0,6,84,-1,0,-1
30.481823,8.872456,0,1,1,1,0,0,0,0,1,3,0,3,203,-1,0,-1
2.7761312,64.64596,1,1,1,1,1,1,1,0,1,3,0,6,154,92,0,-1
2.3311832,58.7804,1,1,1,1,1,0,1,0,1,3,0,1,152,-1,0,-1
-1.2996173,49.595108,1,0,1,1,0,0,0,0,1,3,0,6,177,78,0,-1
