standardized_smiles,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,number_of_profiles
CCCCCCCCC=Nc1ccccc1C(=O)OC,0,1,1,1,0,1,1,0,5
CCCCCCCCC=O,1,1,1,1,0,1,1,0,6
CCCCCCCCCC#N,1,1,0,1,1,0,1,0,5
CCCCCCCCCC(=O)O,1,1,1,1,0,0,1,0,5
CCCCCCCCCC(=O)OC,1,1,1,1,0,0,0,0,4
CCCCCCCCCC(=O)OC(C)C,1,1,1,1,1,0,1,0,6
CCCCCCCCCC(=O)OCC,1,0,1,1,0,0,0,0,3
CCCCCCCCCC(=O)OCC(C)C,1,1,1,1,0,0,0,0,4
CCCCCCCCCC(=O)OCCC,1,1,1,1,1,0,1,0,6
CCCCCCCCCC(=O)OCCC(C)C,1,1,1,1,0,0,0,0,4
CCCCCCCCCC(=O)OCCCC,1,0,0,0,0,0,0,0,1
CCCCCCCCCC(=O)OCCCCC,1,0,1,1,0,0,0,0,3
CCCCCCCCCC(=O)OCCCCCCC,1,0,0,0,0,0,0,0,1
CCCCCCCCCC(=O)OCCCCCCCC,0,0,0,1,0,0,0,0,1
CCCCCCCCCC(=O)OCCc1scnc1C,1,0,0,1,0,0,0,0,2
CCCCCCCCCC(=O)OCc1ccco1,1,0,0,1,0,0,0,0,2
CCCCCCCCCC(C)=O,1,1,1,1,0,1,1,0,6
CCCCCCCCCC(C)C(OC)OC,1,1,1,1,1,1,1,0,7
CCCCCCCCCC(C)C=O,0,1,1,1,1,1,1,0,6
CCCCCCCCCC(C)CC#N,1,1,1,1,0,0,0,1,5
CCCCCCCCCC(C)O,1,1,1,1,0,0,0,0,4
CCCCCCCCCC(O)CC(=O)CCc1ccc(O)c(OC)c1,0,0,1,0,1,0,1,0,3
CCCCCCCCCC(OC)OC,0,1,1,1,1,0,1,0,5
CCCCCCCCCC(OCC)OCC,1,1,1,1,0,1,1,0,6
CCCCCCCCCC1CCCC(=O)O1,1,0,0,1,0,0,0,0,2
CCCCCCCCCC1OCC(C)O1,0,1,1,1,1,0,1,0,5
CCCCCCCCCC=CC=O,1,1,1,1,1,1,1,0,7
CCCCCCCCCC=CCO,1,0,0,0,0,0,0,0,1
CCCCCCCCCC=CCOC(C)=O,0,1,0,0,0,0,0,0,1
CCCCCCCCCC=Nc1ccccc1C(=O)OC,0,1,1,1,0,0,0,0,3
CCCCCCCCCC=O,1,1,1,1,0,1,1,0,6
CCCCCCCCCCC,0,0,0,0,0,1,1,0,2
CCCCCCCCCCC(=O)O,1,0,0,1,0,0,0,0,2
CCCCCCCCCCC(=O)OC,0,0,1,1,0,0,0,0,2
CCCCCCCCCCC(=O)OCC,1,0,0,1,0,0,0,0,2
CCCCCCCCCCC(C)=O,0,1,1,1,0,0,0,0,3
CCCCCCCCCCC(OC)OC,0,1,1,1,0,0,0,0,3
CCCCCCCCCCC1OCC(C)O1,0,0,1,1,0,0,0,0,2
CCCCCCCCCCC=CC#N,0,1,1,1,0,1,1,0,5
CCCCCCCCCCC=CC=O,1,1,1,1,0,1,1,0,6
CCCCCCCCCCC=CCO,1,1,1,1,0,0,0,0,4
CCCCCCCCCCC=CCOC(C)=O,0,0,1,1,0,0,0,0,2
CCCCCCCCCCC=O,1,1,1,1,0,1,1,0,6
CCCCCCCCCCCC,0,0,0,0,0,1,1,0,2
CCCCCCCCCCCC#N,1,1,1,1,0,0,0,0,4
CCCCCCCCCCCC(=O)O,0,1,0,1,0,0,0,0,2
CCCCCCCCCCCC(=O)OC,1,0,0,1,0,0,0,0,2
CCCCCCCCCCCC(=O)OCC,1,1,1,1,0,0,0,0,4
CCCCCCCCCCCC(=O)OCCC(C)C,1,0,0,1,0,1,1,1,5
CCCCCCCCCCCC(=O)OCCCC,1,1,1,1,0,0,0,0,4
CCCCCCCCCCCC(=O)OCCCCC,1,0,0,1,0,0,0,0,2
CCCCCCCCCCCC(=O)OCc1ccccc1,0,0,0,1,0,0,0,0,1
CCCCCCCCCCCC(=O)Oc1ccc(C)cc1,1,0,1,1,0,0,1,0,4
CCCCCCCCCCCC(C)=O,1,1,1,1,1,0,1,0,6
CCCCCCCCCCCC(OC)OC,0,1,1,1,1,0,1,0,5
CCCCCCCCCCCC1CCCC(=O)O1,1,0,0,1,0,0,0,0,2
CCCCCCCCCCCC=CC=O,1,1,1,1,1,0,1,0,6
CCCCCCCCCCCC=O,0,1,1,1,1,1,1,0,6
CCCCCCCCCCCCC,0,0,0,1,0,1,1,0,3
CCCCCCCCCCCCC(=O)O,0,0,1,1,1,0,1,0,4
CCCCCCCCCCCCC=O,0,1,1,1,1,1,1,0,6
CCCCCCCCCCCCCC,0,0,0,1,0,0,0,0,1
CCCCCCCCCCCCCC#N,1,1,1,1,0,0,0,0,4
CCCCCCCCCCCCCC(=O)O,1,1,1,1,0,0,0,0,4
CCCCCCCCCCCCCC(=O)OC,1,0,0,1,0,0,0,0,2
CCCCCCCCCCCCCC(=O)OC(C)C,1,0,1,1,0,0,0,0,3
CCCCCCCCCCCCCC(=O)OCC,0,0,1,1,0,1,1,0,4
CCCCCCCCCCCCCC(=O)OCC(C)C,0,0,0,1,0,0,0,0,1
CCCCCCCCCCCCCC(=O)OCCCC,1,0,0,0,0,0,0,0,1
CCCCCCCCCCCCCC(C)=O,1,1,1,1,0,0,0,0,4
CCCCCCCCCCCCCC1CCCC(=O)O1,1,0,0,1,0,0,0,0,2
CCCCCCCCCCCCCC=O,1,1,1,1,1,0,1,0,6
CCCCCCCCCCCCCCC,0,0,0,1,0,0,0,0,1
CCCCCCCCCCCCCCC(=O)O,0,0,0,1,0,0,0,0,1
CCCCCCCCCCCCCCC(=O)OCC,1,0,1,1,0,0,0,0,3
CCCCCCCCCCCCCCC(C)=O,0,0,1,1,0,0,0,0,2
CCCCCCCCCCCCCCC1CCC(=O)O1,0,0,0,1,0,0,0,0,1
CCCCCCCCCCCCCCC=O,0,1,0,1,0,0,0,0,2
CCCCCCCCCCCCCCCC(=O)O,1,0,0,1,0,0,0,0,2
CCCCCCCCCCCCCCCC(=O)OC,1,0,1,1,0,0,0,0,3
CCCCCCCCCCCCCCCC(=O)OC(C)C,1,0,0,0,0,0,0,0,1
CCCCCCCCCCCCCCCC(=O)OCC,1,0,1,1,0,0,1,0,4
CCCCCCCCCCCCCCCC=O,1,0,1,0,1,0,0,0,3
CCCCCCCCCCCCCCCCCC,1,0,0,0,1,1,1,0,4
CCCCCCCCCCCCCCCCCC(=O)O,1,1,0,1,0,0,0,0,3
CCCCCCCCCCCCCCCCCC(=O)OC,1,0,0,1,0,0,0,0,2
CCCCCCCCCCCCCCCCCC(=O)OCC,0,0,0,1,0,0,0,0,1
CCCCCCCCCCCCCCCCCC(=O)OCC(C)C,0,0,0,1,0,0,0,0,1
CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,0,0,0,1,0,0,0,0,1
CCCCCCCCCCCCCCCCCC(=O)OCCCC,1,0,0,0,0,0,0,0,1
CCCCCCCCCCCCCCCCCC=O,1,0,0,0,0,0,0,0,1
CCCCCCCCCCCCCCCCCCCC,0,0,0,1,0,0,0,0,1
CCCCCCCCCCCCCCCCCCCCC,0,0,0,1,0,0,0,0,1
CCCCCCCCCCCCCCCCCCCCC(C)C,0,0,0,1,0,0,0,0,1
CCCCCCCCCCCCCCCCCCCCCC,0,0,0,1,0,0,0,0,1
CCCCCCCCCCCCCCCCCCCCCCC,0,0,0,1,0,0,0,0,1
CCCCCCCCCCCCCCCCCCO,1,0,0,1,0,0,0,0,2
CCCCCCCCCCCCCCCCO,1,1,1,1,0,0,0,0,4
CCCCCCCCCCCCCCCCOC(=O)C(C)O,1,0,0,0,0,0,0,0,1
CCCCCCCCCCCCCCO,0,0,1,1,0,0,0,0,2
CCCCCCCCCCCCCCOC(C)=O,0,0,0,1,0,0,0,0,1
CCCCCCCCCCCCCO,0,1,0,1,1,0,1,0,4
CCCCCCCCCCCCO,1,1,1,1,1,0,1,0,6
CCCCCCCCCCCCOC(=O)C(C)C,1,0,1,1,0,0,0,0,3
CCCCCCCCCCCCOC(=O)C(C)O,1,0,0,0,0,0,0,0,1
CCCCCCCCCCCCOC(=O)CC,1,0,1,1,0,0,0,0,3
CCCCCCCCCCCCOC(=O)CCC,0,1,1,1,0,0,1,0,4
CCCCCCCCCCCCOC(C)=O,1,1,1,1,0,0,0,0,4
CCCCCCCCCCCCS,1,0,1,1,0,1,1,1,6
CCCCCCCCCCCO,1,1,1,1,0,0,1,0,5
CCCCCCCCCCCOC(=O)CCC,0,0,1,1,0,0,0,0,2
CCCCCCCCCCCOC(C)=O,1,1,0,1,0,0,0,0,3
CCCCCCCCCCO,1,1,1,1,0,0,0,0,4
CCCCCCCCCCOC,1,1,1,1,0,0,0,0,4
CCCCCCCCCCOC(=O)CC,1,0,1,1,0,1,1,0,5
CCCCCCCCCCOC(=O)CCC,0,1,1,1,0,0,0,0,3
CCCCCCCCCCOC(=O)c1ccccc1N,0,0,1,1,0,0,0,0,2
CCCCCCCCCCOC(C)=O,1,1,1,1,0,0,0,0,4
CCCCCCCCCCOC=O,1,1,1,0,0,0,0,0,3
CCCCCCCCCCOCC=O,0,0,1,1,0,0,0,0,2
CCCCCCCCCCc1ccco1,1,0,0,0,0,1,1,0,3
CCCCCCCCCO,1,1,1,1,0,0,0,0,4
CCCCCCCCCOC(=O)CC(C)C,0,1,1,1,0,0,0,0,3
CCCCCCCCCOC(=O)CCCCCC,1,1,1,0,1,0,1,0,5
CCCCCCCCCOC(=O)CCCCCCC,1,0,1,1,0,0,0,0,3
CCCCCCCCCOC(=O)CCCCCCCC,1,1,1,1,0,1,1,0,6
CCCCCCCCCOC(=O)c1ccccc1,0,1,1,1,1,0,1,0,5
CCCCCCCCCOC(=O)c1ccccc1N,0,1,1,1,0,0,0,0,3
CCCCCCCCCOC(C)=O,0,1,1,1,0,0,0,0,3
CCCCCCCCCS,0,0,0,1,0,0,0,0,1
CCCCCCCCCc1ccc(O)cc1,0,0,0,0,1,0,1,0,2
CCCCCCCCO,0,1,1,1,1,1,1,0,6
CCCCCCCCOC(=O)C(C)C,1,1,1,1,1,1,1,0,7
CCCCCCCCOC(=O)C(C)CC,0,1,1,1,1,1,1,1,7
CCCCCCCCOC(=O)C=Cc1ccccc1,1,0,1,0,0,0,1,0,3
CCCCCCCCOC(=O)CC,0,1,1,1,1,0,1,0,5
CCCCCCCCOC(=O)CC(C)C,1,0,1,1,0,0,0,0,3
CCCCCCCCOC(=O)CCC,1,1,1,1,1,0,1,0,6
CCCCCCCCOC(=O)CCCCCC,1,0,1,1,0,0,0,0,3
CCCCCCCCOC(=O)CCCCCCC,1,0,1,1,0,0,0,0,3
CCCCCCCCOC(=O)Cc1ccccc1,1,1,1,1,1,0,1,0,6
CCCCCCCCOC(=O)c1ccccc1,0,0,1,1,0,0,1,0,3
CCCCCCCCOC(=O)c1ccco1,1,1,0,1,1,0,1,0,5
CCCCCCCCOC(C)=O,0,1,1,1,1,0,1,0,5
CCCCCCCCOC=O,1,1,1,1,0,0,0,0,4
CCCCCCCCOCC=O,0,1,1,1,0,0,0,0,3
CCCCCCCCS,1,0,1,1,0,1,1,1,6
CCCCCCCCSC,1,1,0,1,1,0,1,0,5
CCCCCCCCc1cccs1,0,1,1,1,1,0,1,0,5
CCCCCCCO,1,1,1,1,1,1,1,0,7
CCCCCCCOC(=O)C(C)C,0,1,1,1,1,0,1,0,5
CCCCCCCOC(=O)C(C)CC,0,0,1,1,0,0,0,0,2
CCCCCCCOC(=O)C=Cc1ccccc1,0,1,1,1,0,0,0,0,3
CCCCCCCOC(=O)CC,0,0,1,1,0,0,0,0,2
CCCCCCCOC(=O)CC(C)C,1,0,1,1,1,0,1,0,5
CCCCCCCOC(=O)CCC,0,1,1,1,1,0,0,0,4
CCCCCCCOC(=O)CCCC,0,0,1,1,0,0,0,0,2
CCCCCCCOC(=O)CCCCC,0,1,1,1,0,0,0,0,3
CCCCCCCOC(=O)CCCCCC,0,1,1,1,1,0,1,0,5
CCCCCCCOC(=O)CCCCCCC,1,1,1,1,1,0,1,0,6
CCCCCCCOC(=O)Cc1ccccc1,1,1,1,1,0,0,0,0,4
CCCCCCCOC(=O)c1ccccc1,0,1,1,1,1,0,1,0,5
CCCCCCCOC(C)=O,1,1,1,1,1,1,1,0,7
CCCCCCCOC=O,1,1,1,1,1,0,1,0,6
CCCCCCCOCC(=O)CO,1,1,1,1,1,0,1,1,7
CCCCCCCS,1,0,1,1,0,1,1,1,6
CCCCCCCc1ccccn1,0,1,1,1,1,0,1,0,5
CCCCCCCc1ccco1,1,1,1,1,0,1,1,1,7
CCCCCCN,1,1,0,1,1,0,1,0,5
CCCCCCN=C=S,1,1,1,1,0,0,1,0,5
CCCCCCO,1,1,1,1,1,1,1,0,7
CCCCCCOC,0,0,1,1,1,1,1,0,5
CCCCCCOC(=O)C(C)(C)C,0,1,1,1,1,0,1,0,5
CCCCCCOC(=O)C(C)C,1,1,1,1,0,0,0,0,4
CCCCCCOC(=O)C(C)CC,1,1,1,1,1,0,1,0,6
CCCCCCOC(=O)C(C)O,0,1,1,1,0,0,0,0,3
CCCCCCOC(=O)C=CC(=O)OCCCCCC,1,1,1,1,1,1,1,0,7
CCCCCCOC(=O)C=Cc1ccccc1,1,0,1,1,0,0,1,0,4
CCCCCCOC(=O)CC,1,1,1,1,1,0,1,0,6
CCCCCCOC(=O)CC(C)C,0,1,1,1,0,0,0,0,3
CCCCCCOC(=O)CC(C)S,1,0,1,1,1,0,1,0,5
CCCCCCOC(=O)CCC,1,1,1,1,0,0,1,0,5
CCCCCCOC(=O)CCCC,1,1,1,1,0,0,0,0,4
CCCCCCOC(=O)CCCCC,1,1,1,1,1,0,1,0,6
CCCCCCOC(=O)CCCCCC,1,1,1,1,0,0,0,0,4
CCCCCCOC(=O)Cc1ccccc1,1,1,1,1,0,0,0,0,4
CCCCCCOC(=O)c1ccccc1,0,1,1,1,1,0,1,0,5
CCCCCCOC(=O)c1ccccc1O,0,1,1,1,1,0,1,0,5
CCCCCCOC(=O)c1ccco1,0,1,1,1,0,0,0,0,3
CCCCCCOC(C)=O,0,1,1,1,1,0,1,0,5
CCCCCCOC(C)OC,0,1,1,1,1,0,1,0,5
CCCCCCOC(C)OCC,0,1,1,1,1,0,1,1,6
CCCCCCOC(C)OCCC(C)C,0,0,1,1,0,0,0,0,2
CCCCCCOC(C)OCCCCCC,0,1,1,1,1,1,1,0,6
CCCCCCOC(CCCCC)OCCCCCC,0,1,1,1,1,0,1,0,5
CCCCCCOC=O,0,1,1,1,0,1,1,0,5
CCCCCCOCC#N,0,0,1,0,1,0,1,0,3
CCCCCCOCC(OC)OC,0,1,1,1,0,0,0,0,3
CCCCCCS,1,1,1,1,0,1,1,1,7
CCCCCCSC#N,0,1,1,1,1,0,1,0,5
CCCCCCc1ccccn1,1,1,1,1,0,0,0,0,4
CCCCCCc1cccs1,1,1,1,1,0,1,1,1,7
CCCCCN,1,0,0,1,0,0,1,0,3
CCCCCN=C=S,1,1,1,1,0,0,1,0,5
CCCCCO,1,1,1,1,1,1,1,1,8
CCCCCOC(=O)C(C)C,1,0,1,1,0,0,0,0,3
CCCCCOC(=O)C(C)CC,0,0,1,1,0,0,0,0,2
CCCCCOC(=O)C(C)O,1,0,1,1,0,0,0,0,3
CCCCCOC(=O)C=Cc1ccccc1,1,0,1,0,1,0,1,0,4
CCCCCOC(=O)CC,0,0,1,1,0,0,0,0,2
CCCCCOC(=O)CC(C)C,0,1,1,1,0,0,0,0,3
CCCCCOC(=O)CCC,0,0,1,1,0,0,0,0,2
CCCCCOC(=O)CCCC,0,1,1,1,0,0,1,0,4
CCCCCOC(=O)CCCCC,1,1,1,1,0,0,1,0,5
CCCCCOC(=O)CCSC,1,0,1,1,0,1,1,1,6
CCCCCOC(=O)Cc1ccccc1,1,0,1,1,1,0,1,0,5
CCCCCOC(=O)c1ccccc1,0,1,1,1,1,0,1,0,5
CCCCCOC(=O)c1ccccc1N,0,0,1,1,0,0,0,0,2
CCCCCOC(=O)c1ccccc1O,1,1,1,1,1,0,1,0,6
CCCCCOC(=O)c1ccco1,1,1,1,1,1,0,1,0,6
CCCCCOC(C)=O,0,1,1,1,1,1,1,0,6
CCCCCOC=O,0,1,1,1,1,1,1,0,6
CCCCCS,1,1,1,1,0,1,1,1,7
CCCCCSSC,1,0,1,1,0,1,1,1,6
CCCCCc1cccc(=O)o1,1,1,1,1,0,1,1,1,7
CCCCCc1ccccn1,1,1,1,1,1,0,1,0,6
CCCCCc1ccco1,1,1,1,1,1,0,1,0,6
CCCCCc1cccs1,1,1,1,1,0,0,0,0,4
CCCCN,1,0,0,1,0,0,1,0,3
CCCCN=C=S,1,1,1,1,0,1,1,1,7
CCCCO,1,1,1,1,0,1,1,0,6
CCCCOC(=O)C(C)C,1,1,1,1,0,1,1,0,6
CCCCOC(=O)C(C)CC,1,1,1,1,0,0,0,0,4
CCCCOC(=O)C(C)CCC,0,0,1,1,1,0,1,0,4
CCCCOC(=O)C(C)O,1,1,1,1,1,1,1,1,8
CCCCOC(=O)C(C)OC(=O)CCC,1,1,1,1,0,0,1,1,6
CCCCOC(=O)C=Cc1ccccc1,1,0,1,1,0,0,1,0,4
CCCCOC(=O)CC,1,1,1,1,1,1,1,0,7
CCCCOC(=O)CC(C)=O,1,1,1,1,0,0,0,0,4
CCCCOC(=O)CC(C)C,0,1,1,1,0,1,1,0,5
CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,1,0,1,1,1,0,1,0,5
CCCCOC(=O)CCC,0,1,1,1,0,0,0,0,3
CCCCOC(=O)CCC(C)=O,1,0,1,1,1,0,1,0,5
CCCCOC(=O)CCCC,0,1,1,1,0,1,1,0,5
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,1,0,1,1,0,0,0,0,3
CCCCOC(=O)Cc1ccccc1,1,0,1,1,1,0,0,0,4
CCCCOC(=O)c1ccc(O)cc1,0,0,0,1,0,0,0,0,1
CCCCOC(=O)c1ccccc1,1,0,1,1,1,0,1,0,5
CCCCOC(=O)c1ccccc1N,1,0,1,1,0,0,0,0,3
CCCCOC(=O)c1ccccc1O,0,0,1,1,1,1,1,0,5
CCCCOC(=O)c1ccco1,0,0,1,0,0,0,0,0,1
CCCCOC(C)=O,1,1,1,1,1,1,1,0,7
CCCCOC(C)OCC,1,0,0,0,0,0,0,0,1
CCCCOC(C)OCCCC,0,1,1,1,0,0,0,1,4
CCCCOC(C)OCCc1ccccc1,1,1,1,1,0,0,0,0,4
CCCCOC(CCCC)OCCCC,0,0,1,1,0,0,0,0,2
CCCCOC=O,1,0,1,1,0,0,0,0,3
CCCCOCCOC(C)=O,0,0,1,1,0,0,0,0,2
CCCCOCCc1ccccc1,1,1,1,1,0,0,0,0,4
CCCCOCc1ccc(O)c(OC)c1,1,0,1,1,0,0,0,0,3
CCCCOCc1ccccc1,0,0,1,0,0,0,0,0,1
CCCCOc1ccc(C)cc1,0,0,1,0,0,0,0,1,2
CCCCOc1ccc2ccccc2c1,0,0,1,1,0,0,0,0,2
CCCCOc1ccccc1,1,0,0,1,0,0,0,0,2
CCCCS,1,1,1,1,0,1,1,1,7
CCCCSC,1,0,1,1,0,1,1,1,6
CCCCSCCCC,1,1,1,1,1,1,1,1,8
CCCCSSCC,1,0,1,1,0,1,1,1,6
CCCCSSCCC,1,0,1,1,0,1,1,1,6
CCCCSSCCCC,1,0,1,1,0,1,1,1,6
CCCCc1ccc(CC)s1,0,1,1,1,1,0,1,0,5
CCCCc1ccco1,1,0,1,1,0,0,0,0,3
CCCCc1cccs1,1,1,1,1,0,0,0,0,4
CCCCc1cnco1,1,0,0,0,0,0,0,0,1
CCCCc1cscn1,1,1,1,1,1,0,1,0,6
CCCCc1ncc(C)nc1C,0,1,1,1,1,0,1,0,5
CCCCc1nccnc1C,1,0,0,1,0,0,0,0,2
CCCCc1ncsc1C,1,1,1,1,0,0,0,0,4
CCCN,0,0,0,1,0,0,1,0,2
CCCN(CCC)CCC,1,0,0,1,0,0,1,0,3
CCCO,1,1,1,1,1,1,1,1,8
CCCOC(=O)C(C)=O,1,0,1,1,0,0,0,0,3
CCCOC(=O)C(C)C,0,0,1,1,0,1,1,0,4
CCCOC(=O)C(C)CC,1,0,1,1,0,0,0,0,3
CCCOC(=O)C(C)O,1,0,0,0,1,0,0,0,2
CCCOC(=O)C(C)OC(C)(C)CC,0,1,1,1,0,0,0,0,3
CCCOC(=O)C(C)S,1,0,0,0,0,0,0,0,1
CCCOC(=O)C=Cc1ccccc1,0,1,1,1,1,0,1,0,5
CCCOC(=O)C=Cc1ccco1,1,0,1,1,0,0,0,0,3
CCCOC(=O)CC,1,1,1,1,0,1,1,0,6
CCCOC(=O)CC(C)C,0,0,1,1,0,1,1,0,4
CCCOC(=O)CCC,1,1,1,1,1,1,1,1,8
CCCOC(=O)CCC(C)=O,1,0,1,1,0,0,0,0,3
CCCOC(=O)Cc1ccccc1,1,0,1,1,0,0,0,0,3
CCCOC(=O)c1ccc(O)cc1,1,1,1,1,1,0,1,0,6
CCCOC(=O)c1ccccc1,0,0,0,1,0,0,1,0,2
CCCOC(=O)c1ccccc1N,0,1,1,0,1,0,1,0,4
CCCOC(=O)c1ccccc1O,0,0,1,1,0,0,0,0,2
CCCOC(=O)c1ccco1,1,1,1,1,1,0,1,0,6
CCCOC(C)=O,1,1,1,1,1,1,1,0,7
CCCOC(C)OCCC,0,1,1,1,1,0,1,0,5
CCCOC(C)OCCc1ccccc1,1,1,1,1,1,1,1,0,7
CCCOC=O,1,1,1,1,0,1,1,0,6
CCCOc1cncc(C)n1,1,1,1,1,0,0,0,0,4
CCCS,1,1,1,1,0,1,1,1,7
CCCS(=O)OC,1,0,1,1,0,0,0,0,3
CCCSC,1,1,1,1,0,0,1,0,5
CCCSC(C)=O,1,1,1,1,0,1,1,1,7
CCCSCCC,1,0,0,1,0,0,1,1,4
CCCSS(=O)(=O)CCC,1,0,0,0,0,0,1,0,2
CCCSSC,1,0,1,1,0,1,1,1,6
CCCSSCC,1,1,1,1,0,1,1,1,7
CCCSSCCC,1,1,1,1,1,1,1,1,8
CCCSSCc1ccco1,1,0,1,1,0,1,1,1,6
CCCSSSC,1,1,1,1,0,1,1,1,7
CCCSSSCC,1,1,1,1,0,1,1,1,7
CCCSSSCCC,1,1,1,1,0,1,1,1,7
CCCSSc1ccoc1C,1,0,0,0,0,0,0,0,1
CCCc1cc(OC)c(O)c(OC)c1,0,0,0,0,1,0,1,0,2
CCCc1ccc(O)c(OC)c1,1,1,1,1,1,0,1,0,6
CCCc1ccc(O)cc1,0,0,0,1,1,1,1,0,4
CCCc1ccc(OC)cc1,1,0,1,1,1,0,1,0,5
CCCc1ccc2c(c1)OCO2,1,0,1,0,0,0,0,0,2
CCCc1ccccc1O,1,0,0,1,1,1,1,0,5
CCCc1ccccn1,1,1,1,1,1,0,0,0,5
CCCc1cccnc1,1,1,1,1,1,0,1,0,6
CCCc1ccn(-c2ccccc2)n1,1,0,0,0,0,0,0,0,1
CCCc1cnccn1,1,1,1,1,0,0,0,0,4
CCCc1nc(C)c(C)o1,1,1,0,1,0,0,0,0,3
CCCc1nc(C)cnc1C,0,0,1,1,0,0,0,0,2
CCCc1ncc(C)nc1C,0,1,1,1,0,0,0,0,3
CCCc1nccnc1C,0,0,0,1,0,0,0,0,1
CCCc1nccnc1OC,1,1,1,1,1,0,1,0,6
CCCc1nccs1,0,1,1,1,1,0,1,0,5
CCN,1,0,0,1,0,0,1,0,3
CCN(CC)CC,1,0,0,1,0,0,1,0,3
CCN=C=S,1,1,0,1,0,0,1,0,4
CCNC(=O)C(CC)(C(C)C)C(C)C,0,1,0,1,0,0,0,0,2
CCNC(=O)C1CC(C)CCC1C(C)C,0,1,0,1,0,1,1,0,4
CCNCC,1,0,0,1,0,0,1,0,3
CCNc1ccccc1C(=O)OCC,0,1,1,1,0,0,0,0,3
CCO,1,0,1,1,0,1,1,0,5
CCOC(=O)C(=Cc1ccccc1)C(C)=O,0,0,1,1,0,0,1,0,3
CCOC(=O)C(=O)C(C)CC,0,0,1,1,1,0,1,0,4
CCOC(=O)C(=O)CC(=O)CC,1,1,1,1,0,0,0,0,4
CCOC(=O)C(=O)OCCC(C)CCC=C(C)C,0,0,1,1,0,1,1,0,4
CCOC(=O)C(C)(C)S,1,0,1,1,0,1,1,1,6
CCOC(=O)C(C)(C)SC,1,1,1,1,0,1,1,1,7
CCOC(=O)C(C)(O)CC,1,0,0,1,0,0,0,0,2
CCOC(=O)C(C)=O,1,1,1,1,1,1,1,0,7
CCOC(=O)C(C)C,1,1,1,1,1,1,1,1,8
CCOC(=O)C(C)C(C)O,0,0,1,1,0,0,0,0,2
CCOC(=O)C(C)C1CCCCC1,0,1,1,1,0,0,0,0,3
CCOC(=O)C(C)CC,1,1,1,1,1,0,1,0,6
CCOC(=O)C(C)O,1,1,1,1,0,1,1,0,6
CCOC(=O)C(C)S,1,1,1,1,0,1,1,1,7
CCOC(=O)C(C)SSC,1,0,1,1,0,1,1,1,6
CCOC(=O)C(CC)C(C)=O,1,1,1,1,1,1,1,0,7
CCOC(=O)C(CC)Cc1ccccc1,0,1,1,1,0,0,0,0,3
CCOC(=O)C(Cc1ccccc1)C(C)=O,1,1,1,1,1,0,1,0,6
CCOC(=O)C(O)C(C)C,1,0,1,1,0,0,0,0,3
CCOC(=O)C(O)C(C)CC,0,0,1,1,0,0,0,0,2
CCOC(=O)C(O)C(O)C(=O)OCC,1,1,1,1,1,0,1,0,6
CCOC(=O)C(O)CC(C)C,0,1,1,1,0,0,0,0,3
CCOC(=O)C(O)Cc1ccccc1,0,0,0,1,0,0,0,0,1
CCOC(=O)C1(CC)OC1(C)c1ccccc1,0,0,1,1,0,0,0,0,2
CCOC(=O)C12CCCC1C1CCC2C1,1,0,1,1,0,0,0,0,3
CCOC(=O)C1=C(C)C=CCC1(C)C,0,1,1,1,1,0,1,0,5
CCOC(=O)C1C(C)=C(C)CCC1(C)C,1,0,1,1,1,0,1,0,5
CCOC(=O)C1C(C)CCCC1(C)C,0,0,1,1,1,0,0,0,3
CCOC(=O)C1C(C=C(C)C)C1(C)C,1,0,1,1,1,1,1,0,6
CCOC(=O)C1C(CC)=CCCC1(C)C,1,0,1,1,1,1,1,0,6
CCOC(=O)C1CC2C=CC1C2,1,1,1,1,0,0,0,0,4
CCOC(=O)C1CC=CCC1,0,0,1,1,0,0,0,1,3
CCOC(=O)C1CCC(=O)O1,1,0,0,1,1,0,1,0,4
CCOC(=O)C1CCC(C(=O)OCC)CC1,0,0,1,1,0,1,1,0,4
CCOC(=O)C1CCCCC1,1,1,1,1,0,0,0,0,4
CCOC(=O)C1OC1(C)c1ccc(C)cc1,1,1,1,1,0,0,0,0,4
CCOC(=O)C1OC1(C)c1ccccc1,1,0,1,1,0,0,0,0,3
CCOC(=O)C1OC1c1ccc(C)cc1,0,0,1,1,0,0,0,0,2
CCOC(=O)C1OC1c1ccccc1,1,0,1,1,0,0,0,0,3
CCOC(=O)C=C(C)CCC=C(C)C,0,1,1,1,1,0,1,0,5
CCOC(=O)C=C(CC(=O)O)C(=O)O,1,0,1,1,0,0,0,0,3
CCOC(=O)C=CC(=O)OCC,0,1,1,1,0,0,0,0,3
CCOC(=O)C=CSC,1,1,1,1,0,1,1,1,7
CCOC(=O)C=Cc1ccccc1,1,0,1,1,0,0,1,0,4
CCOC(=O)C=Cc1ccco1,0,0,1,1,0,0,1,0,3
CCOC(=O)CC,1,1,1,1,0,1,1,0,6
CCOC(=O)CC(=O)OCC,0,1,1,1,0,0,0,0,3
CCOC(=O)CC(=O)OCc1ccccc1,1,0,1,1,0,0,0,0,3
